c,time,vx,vy,V_net,dx,dy,dnet,ent,delta_entropy,div,delta_div,curl,delta_curl,theta,delta_theta,percent_contact,delta_area,aruco_vel_y,ee_vel_z,v_norm,updated_vx,updated_vy,updated_vnet,ground_truth
80,0.103509902954102,1.78289304018292,9.91893567473211,10.0778962344433,38.6145172704479,197.386431329263,205.343195483579,1227.39375979131,147.684274550196,0.349911776939054,0.140196974721306,0.1076829531518,-0.011728516512691,1.51191868833055,7.48760507657916,0.373489583333333,-0.041511728611178,0,3.29993202579452,0,1.507667177015452,9.66904213258834,7.784472153194165,3.29993202579452
81,0.100354909896851,2.28919332058197,57.3201222754991,57.3658158116588,50.6007282722242,341.833139463521,349.921578239364,2091.57922440955,864.18546461824,0.34195767423459,-0.079259726431323,0.076549508193689,-0.310233400539268,2.68641308887733,11.7034074541442,0.6326953125,2.58289035816075,0,6.91654801719635,0,1.2829997132984992,17.93146908624616,32.57514398242648,6.91654801719635
82,0.103132009506226,0.675621430673179,17.4750993351835,17.4881548795782,57.6954130224893,385.870389788184,394.93888245845,2360.66025312839,269.081028718837,0.280050638356694,-0.600269850013531,0.017400799455334,-0.573524253251213,0.0,-26.0482957884687,0.667669270833333,0.339118363937456,0,11.9155853447976,0,1.2263918771869875,17.808340716390124,25.031649431002343,11.9155853447976
83,0.100759506225586,3.06577283745611,7.38708898489489,7.99800267327031,52.0187654818947,367.254925546249,374.84851993523,2240.57453256251,-120.085720565882,0.378769284838373,0.979745238733724,0.155851752071294,1.37407335349569,2.72770980736199,27.0714884336079,0.661966145833333,-0.056601359153464,0,18.265330229865,0,1.6603693010081737,18.774611707424697,16.51482605213633,18.265330229865
84,0.102612495422363,0.50838561105796,5.83157414252613,5.85369224586586,51.293104055306,352.559358707083,360.02017093677,2151.94133979536,-88.6331927671454,0.454755270784461,0.74051396599724,0.292979280724648,1.33636286778645,1.41870437202361,-12.75678395648,0.7069140625,0.438035509044552,0,25.2032401532434,0,1.4583609684110352,19.586564082567147,11.184259149001091,25.2032401532434
85,0.195348024368286,1.77787151040439,19.1728120248506,19.2550655165793,38.7954162633164,304.243872404459,309.542168374194,1850.2201884997,-301.72115129566,0.533487456582523,0.403035485271302,0.389307112693672,0.493108810700941,0.895351404626823,-2.67907990925017,0.667135416666667,-0.203629629539224,0,24.9926701021622,0,1.700113283764157,21.437339352590847,15.219662332790197,24.9926701021622
86,0.081717014312744,0.239786661588843,35.0036948577761,35.0045161563387,30.6705462033504,216.034561362863,220.621762356173,1318.71803081872,-531.502157680981,0.446426088645401,-1.06540074511196,0.24378846393083,-1.78076316158491,0.692035205743305,-2.48805222013368,0.558046875,-1.33495505904275,0,38.8113900681082,0,1.477074915992196,16.974053869046244,25.11208924456445,38.8113900681082
87,0.080433368682861,2.25605375110382,13.1444891592184,13.3366927603765,31.8525923148857,182.910448681633,188.127613258911,1124.49140578844,-194.226625030276,0.357726646797385,-1.1027692026396,0.1616271880964,-1.02148246654174,0.392937369493442,-3.71857900704331,0.363880208333333,-2.41400639866573,0,50.0350467120721,0,1.5446693032666103,16.107931833853222,19.22439100247048,50.0350467120721
88,0.085068702697754,2.24899214636811,9.84360999656169,10.0972582139329,31.8697728880526,158.104551490298,163.695148852979,978.451726813242,-146.039678975203,0.324314039213383,-0.392772036300068,0.113418444317667,-0.566703643642205,0.631647314735407,2.80608423158977,0.2896875,-0.872150461691386,0,57.0630278080481,0,1.5389262783789162,16.599236036186586,14.660824608201688,57.0630278080481
89,0.190849304199219,6.16287562106304,1.64404687667188,6.37839525691124,30.1312545382846,153.961553361084,160.097577226142,956.948034154794,-21.5036926584484,0.246965203422615,-0.405287491695684,0.073169342134623,-0.210894676047813,1.2347052979386,3.15986472014428,0.237005208333333,-0.276041308548204,0,48.6786818720321,0,2.3228197341488963,15.761730583015732,10.519609932556463,48.6786818720321
90,0.082934617996216,3.05339967542571,2.6453676777996,4.03995293643833,31.7780766415033,160.627879909139,166.599590665469,995.812388548012,38.8643543932179,0.277151961694925,0.363982604630643,0.067312310140219,-0.070622282177398,0.860910191618409,-4.50710590283601,0.324166666666667,1.05096593484412,0,56.9697612480214,0,2.321052139573125,12.456241713605532,7.279781434497396,56.9697612480214
91,0.094147443771362,1.56201461160679,0.6796880533257,1.70348627722879,35.9364153407927,158.915066014759,166.451085485263,994.924731515828,-0.887657032183256,0.211632356002117,-0.695925487386817,0.009374454214427,-0.615394891299377,0.406291572997777,-4.82879407458663,0.241223958333333,-0.88098736418973,0,59.5417641653476,0,2.471570568222958,5.591440352715454,4.491633855863093,59.5417641653476
92,0.090793371200562,1.33366068846521,3.48612811556749,3.73252462417967,33.754537546252,167.700108865989,173.949624754866,1039.74559974761,44.8208682317768,0.292115338259336,0.886441170682306,0.108410606274869,1.09078615267707,0.52398537825369,1.29628191683651,0.31421875,0.803966090271304,0,61.9795427768984,0,2.408111879374503,3.659768143985272,4.112079240021381,61.9795427768984
93,0.07943320274353,0.316384261963808,17.851710395875,17.8545138007007,57.3888483908565,212.686419063594,225.39619598098,1347.25615707036,307.510557322758,0.217951736670043,-0.933659968725527,0.579368441518712,5.92897955738291,3.19733438992641,33.6553093585347,0.205403645833333,-1.36989445733421,0,66.8337951845989,0,2.419054393713784,5.261388223847933,10.98329652036104,66.8337951845989
94,0.082980871200562,0.465441633150513,3.72886249616773,3.75779874783044,52.5825154357977,222.083152553936,233.22541363882,1394.05358259328,46.7974255229217,0.182433703936273,-0.428026751465695,0.514017094880312,-0.787547126137646,1.59725762588985,-19.2824772852678,0.220950520833333,0.187354926202496,0,68.9791634563993,0,2.163252662577597,5.678351347747103,7.3705476340957405,68.9791634563993
95,0.080457448959351,0.44301924684881,7.95106635760846,7.96339891479584,46.7559325481615,202.046465332763,211.623156512035,1264.93084476707,-129.122737826217,0.102587937876401,-0.992397436068509,0.38432685164595,-1.61191095307887,1.55080302541381,-0.577380976862788,0.248125,0.337749698979345,0,71.2996956375995,0,1.90525653407484,6.739491083708876,7.66697327444579,71.2996956375995
96,0.083024501800537,1.87293318932979,22.1762647525098,22.2552150541193,32.7657240777727,146.162278156438,152.168468708857,909.553533003179,-355.377311763889,0.224559369019931,1.46910163263083,0.074900073834163,-3.72693326790653,0.950387040323701,-7.23179268853167,0.123190104166667,-1.50479548957107,0,71.9837437583997,0,1.2924076152558044,11.038806423545694,14.961094164282546,71.9837437583997
97,0.090881824493408,2.78879315213211,16.2569245992694,16.494391915791,22.298807258382,105.19482816628,109.34046572814,653.55857062294,-255.994962380239,0.286111902804269,0.677281008908469,0.189722640260537,1.26342717112488,0.479085985370207,-5.18586700454807,0.104635416666667,-0.204162797164639,0,70.2158291722665,0,1.2546066833567189,13.592965720286076,15.727743040036772,70.2158291722665
98,0.104394912719727,0.324534736134419,33.6586073538036,33.6601718919034,5.7690736926649,21.0818214885164,22.8896115809026,136.81761575924,-516.7409548637,0.11691795959283,-1.62071061513966,0.078252941273481,-1.06776945430592,0.0,-4.58916984447728,0.0,-1.00230378991346,0,66.1601561148443,0,1.077823844003523,16.754345111871796,24.693957465970087,0.0
99,0.241589546203613,0.260522992719663,4.80781018726632,4.81486355222216,5.4401323529685,8.98853704167903,11.4850943677694,68.6496239839703,-68.1679917752701,0.01477813077388,-0.422782485517257,0.011649786292233,-0.275687239070826,0.0,0.0,0.0,0.0,0,52.4818574098962,0,0.9245184588970162,16.970134650091516,14.754410509096124,0.0
100,0.084670066833496,0.251158896154342,0.715592249184615,0.75838846128522,5.50043531011975,7.5934777899384,10.1939144522864,60.9318801975272,-7.71774378644307,0.003071948275693,-0.138256445707159,0.008947794626604,-0.031912005820691,0.0,0.0,0.0,0.0,0,58.9239516065975,0,0.915200549495664,15.523039828406745,7.756399485190672,0.0
101,0.093333721160889,0.166583992948209,0.409317351439489,0.441917323597986,5.42705013032041,6.68571686507474,9.29642339819558,55.5673249383893,-5.36455525913787,0.011841065800469,0.093954440214163,0.006144372061874,-0.03003654552568,0.0,0.0,0.0,0.0,0,60.9611144043983,0,0.8725066008953347,11.169650348192686,4.099158404394329,0.0
102,0.086448907852173,0.083519410529129,0.188141794283249,0.205846609618069,5.16430987878667,5.98793252258986,8.60644686399234,51.4431420528102,-4.12418288557909,0.013394742224041,0.017972192618421,0.003348838633325,-0.032337405966186,0.0,0.0,0.0,0.0,0,63.9685862695989,0,0.8211494814210946,7.955893787195455,2.152502507006199,0.0
103,0.088532447814941,0.062936995734891,0.3036790823646,0.31013231127688,4.53323745931261,4.9940607493979,7.38329212657195,44.1320037974935,-7.31113825531671,0.012851056489327,-0.006141090053786,0.001182975980733,-0.024464054773669,0.0,0.0,0.0,0.0,0,65.4245675130659,0,0.5625785966218233,1.2849081329076546,1.2313174091415395,0.0
104,0.081531763076782,0.019925581885736,0.337129959195249,0.337718282301204,4.37474837298907,4.35719193492416,7.0165771149992,41.9400455211737,-2.19195827631981,0.006884486883566,-0.073180922141249,0.002024659082623,0.010323376683234,0.0,0.0,0.0,0.0,0,68.5146516753773,0,0.167026086586627,0.3907720872934404,0.7845178457213717,0.0
105,0.084072828292847,0.17136282238239,0.07761593397637,0.188120839095202,4.33906294582891,4.36969045061665,6.83839602013727,40.8750072401082,-1.06503828106549,0.008269430630586,0.016473143287094,0.008493930482563,0.076948421164161,0.0,0.0,0.0,0.0,0,69.8221677835849,0,0.1451443846220514,0.2631768242517914,0.4863193424082869,0.0
106,0.084613800048828,0.329362382591416,0.270255001738799,0.426048524268225,4.65442010749983,4.15107342119796,6.96859699342743,41.6532549037757,0.77824766366745,0.010809808471132,0.030023209441959,0.004396483855447,-0.048425276074961,0.0,0.0,0.0,0.0,0,70.5394718557232,0,0.1549785831751589,0.2353643543116534,0.4561839333382559,0.0
107,0.087130784988403,0.257499362017809,0.121108620265002,0.284557936705464,4.21339732982837,4.68770080045641,6.86116341286159,41.0110943195497,-0.642160584225934,0.006664125514129,-0.047580002378655,0.000953565637241,-0.039514371627255,0.0,0.0,0.0,0.0,0,70.2863679038155,0,0.1558843640127971,0.221957719508004,0.3703709350218599,0.0
108,0.084992647171021,0.003098634056157,0.232813131578878,0.232833751351856,4.46261359432723,4.32289322625837,6.8078573002015,40.6924687625468,-0.318625557002989,0.013099186964216,0.075713154776058,0.00393806636543,0.03511481083986,0.0,0.0,0.0,0.0,0,70.7812152692103,0,0.1325293127425039,0.2077845293508596,0.3016023431868579,0.0
109,0.112017154693604,0.084195760196767,0.094800424562653,0.12679135038468,4.3959909571434,4.10549212975264,6.65953197868732,39.8058867961134,-0.886581966433354,0.013898263120468,0.007133515919394,0.000649013995018,-0.029362041728415,0.0,0.0,0.0,0.0,0,65.3097001794736,0,0.1326259341235951,0.1593186224243404,0.214196846785769,0.0
110,0.088208436965942,0.254458837183912,0.092222039604421,0.27065513926358,3.89722114570989,3.95480659718909,6.05903766051663,36.216564163936,-3.58932263217744,0.004955308248067,-0.101384348028452,0.001091607831411,0.005017590738677,0.0,0.0,0.0,0.0,0,66.704630119649,0,0.1599861971877409,0.1622398435499506,0.2424259930246745,0.0
111,0.10016942024231,0.031024684926441,0.001098014411859,0.03104410911,4.5669836800555,4.39255899895121,6.8265510700719,40.8042066578876,4.58764249395166,0.01666342569141,0.116883150716273,0.001965059750545,0.008719746176234,0.0,0.0,0.0,0.0,0,64.7686967464327,0,0.1615717833364131,0.1084084460845626,0.1367350510673372,0.0
112,0.101186513900757,0.17716530187596,0.013797268424208,0.177701741141638,3.7932682810089,4.21720748855984,6.2378625013286,37.2854502947444,-3.51875636314318,0.01499419661346,-0.016496556839459,0.001075364970551,-0.008792622116289,0.0,0.0,0.0,0.0,0,63.2410944976218,0,0.1624007089783516,0.0869461757164038,0.1572183961044876,0.0
113,0.101110458374023,0.186714447077602,0.188654508453428,0.265429478971909,4.57349980346342,4.4179358405703,7.00322622366534,41.860243506443,4.57479321169853,0.003281956870325,-0.115836085915158,0.003139308527853,0.020412760366164,0.0,0.0,0.0,0.0,0,61.9081096650812,0,0.1420224324763782,0.0781144510913138,0.2113239375381983,0.0
114,0.101165771484375,0.154788262913881,0.056542564152086,0.164792196104031,4.11875439097636,3.86871044742124,6.11576706406599,36.5556516888437,-5.3045918175993,0.011201828065506,0.07828607521076,0.00475078843896,0.01592910218014,0.0,0.0,0.0,0.0,0,59.9542797767208,0,0.1273494183186742,0.0704628790092004,0.1880580668211146,0.0
115,0.101810693740845,0.173433531275285,0.013739221138463,0.173976883430261,4.14099212783083,3.9718002137777,6.20302436240345,37.077212986375,0.521561297531328,0.008206177799334,-0.02942372904164,0.003517053528388,-0.012117930496694,0.0,0.0,0.0,0.0,0,56.8636198511472,0,0.151682975064264,0.0547663153160088,0.1810174751256878,0.0
116,0.100269317626953,0.141145370517917,0.062024041469146,0.154171973259754,3.62997075438024,3.65583212675053,5.63800570309664,33.6999382976976,-3.37727468867745,0.011066330361464,0.028524703566559,0.004167305724738,0.006485056563055,0.0,0.0,0.0,0.0,0,52.7358165674315,0,0.1598186336815711,0.0669515207274662,0.1675947241927209,0.0
117,0.119930505752563,0.151626341926213,0.103548558340606,0.183610597461973,3.79254320432701,3.56224804406472,5.74102502761022,34.3157136378451,0.615775340147586,0.002400665562908,-0.072255717960821,0.003264774023997,-0.007525455638474,0.0,0.0,0.0,0.0,0,45.0796243782876,0,0.1451282772161855,0.0849017787107457,0.1756026608273469,0.0
118,0.091629981994629,0.59452858791722,0.112410349207623,0.605062251722765,4.01865990572772,3.48824447184651,5.87907597486467,35.1408827932893,0.825169155444129,0.012250350112281,0.107494122938389,0.006497696527991,0.0352823653745,0.0,0.0,0.0,0.0,0,39.9479529188584,0,0.2256288347862968,0.0696529468615848,0.390332456275056,0.0
119,0.096285820007324,0.122263621464257,0.218364685587801,0.250262919837147,4.17999164956501,3.75807991840512,6.2291924112955,37.2336267396546,2.09274394636537,0.013631771122369,0.014347086725571,0.003535618397695,-0.030763388940038,0.0,0.0,0.0,0.0,0,33.0711319459056,0,0.217785737584625,0.1020173711487278,0.3202976880561015,0.0
120,0.100247144699097,0.359949227039807,0.06568792928559,0.365893905525063,3.97411237083775,3.72537722132796,5.94620073992808,35.5421063038725,-1.69152043578215,0.004615558299696,-0.089939846663321,0.004874946152383,0.013360258376519,0.0,0.0,0.0,0.0,0,25.6717979639371,0,0.2425335632935114,0.1124071127781531,0.3430957967905822,0.0
121,0.126918792724609,0.189677740523608,0.137027867704761,0.233996328556357,4.04955633365724,3.44222381525162,5.70575642604947,34.1049033338061,-1.43720297006635,0.004724957206608,0.000861959876575,0.008777628231645,0.030749442186467,0.0,0.0,0.0,0.0,0,18.5064986426247,0,0.2475177743806153,0.1274078780252761,0.2885460626734696,0.0
122,0.077889919281006,0.157932598235268,0.297667939851809,0.336970188593832,3.43644510778195,2.79334396902303,4.90114277507948,29.2955023116893,-4.80940102211687,0.009575065787084,0.062268758592207,0.000116562273346,-0.111196237436739,0.0,0.0,0.0,0.0,0,13.0651890950832,0,0.2453033553748985,0.1662317543275167,0.3127581256336508,0.0
123,0.097373723983765,0.380169881326397,0.156755274994642,0.411219351327698,4.23053919283118,3.51953981398084,5.96714980920729,35.6673247550911,6.37182244340185,0.010181714237272,0.006230104235201,0.006310097263128,0.0636058141395,0.0,0.0,0.0,0.0,0,8.71012606338877,0,0.2794497140618243,0.1751007394849206,0.3619887384806743,0.0
124,0.099853992462158,0.161824450334426,0.136491618132927,0.211700530340819,4.26483050019523,3.43038415461318,5.91567394306326,35.3596390938436,-0.307685661247504,0.013554606568913,0.033778242096015,0.001660053291741,-0.046568433136501,0.0,0.0,0.0,0.0,0,5.84013404225918,0,0.280906586691569,0.1587261259939458,0.2868446344107467,0.0
125,0.134387016296387,0.136267763525102,0.187533479547828,0.231813954125822,4.32827566853446,3.44316953351618,6.0068503106511,35.9046257653241,0.544986671480451,0.006422063513909,-0.053074644050979,0.0001691948408,-0.011093768520413,0.0,0.0,0.0,0.0,0,3.91822602817279,0,0.2154407546355521,0.1830952360463934,0.2593292942682843,0.0
126,0.079619407653809,0.373973179126695,0.16922259203932,0.410478043703477,4.29961898062103,3.59530523594481,6.17091616585184,36.8852933077473,0.980667542423205,0.010818873432021,0.055222841360858,0.005078238548424,0.061656370629748,0.0,0.0,0.0,0.0,0,2.61215068544852,0,0.2513992628730432,0.1895341809133051,0.3349036689858806,0.0
127,0.092294931411743,0.058878538988568,0.122869323644207,0.136248130431992,3.71210254607717,3.3352935690093,5.49511129569014,32.8458184251263,-4.03947488262099,0.005100290065536,-0.061959885326451,0.001655683684425,-0.03708280413288,0.0,0.0,0.0,0.0,0,1.74143379029902,0,0.2083891645800091,0.1545744576717848,0.2355758997089363,0.0
