c,time,vx,vy,V_net,ent,delta_entropy,div,delta_div,curl,delta_curl,theta,delta_theta,area,delta_area
618,0.079474449,0.313553939,0.062210694,0.31966583,256.6110498,1.396571463,0.285069958,0.021885599,0.041785243,-0.051822424,0,0,0.188997396,0.006553469
619,0.079805136,0.150928773,0.259877409,0.30052581,261.484865,4.873815171,0.283129609,-0.024313583,0.037256732,-0.056744601,0,0,0.185963542,-0.038015776
620,0.080257416,0.164009941,0.470090903,0.497880225,253.7880884,-7.696776578,0.280952764,-0.027123291,0.036711455,-0.006794104,0,0,0.191744792,0.072033842
621,0.079944134,0.056979061,0.259113271,0.265304166,256.0771557,2.289067298,0.283881892,0.036639695,0.041947454,0.065495727,0,0,0.194427083,0.033552076
622,0.082411766,0.268664935,0.07598646,0.279203849,253.943154,-2.13400174,0.280594877,-0.039885266,0.03983688,-0.02561011,0.331093286,4.01754873,0.194752604,0.003949932
623,0.077153206,0.024699069,0.504037881,0.504642676,260.9518912,7.008737202,0.289952764,0.121289674,0.04785182,0.103883438,0,-4.291374315,0.189166667,-0.072400588
624,0.106089592,0.102314441,0.449565734,0.461061378,258.1675151,-2.784376059,0.286078135,-0.036522241,0.043949478,-0.036783455,0,0,0.187994792,-0.011046088
625,0.089063644,0.158156606,0.176963886,0.237338848,258.1829889,0.015473732,0.282676002,-0.038198893,0.046588527,0.029631047,0.400214382,4.493577424,0.186875,-0.012572938
626,0.07704711,0.290654729,0.192348369,0.348537038,258.7746035,0.591614611,0.29847824,0.205098386,0.047559043,0.012596393,0,-5.194411366,0.188971354,0.027208732
627,0.077339411,0.304336895,0.171043147,0.349108441,258.3730504,-0.401553109,0.279283645,-0.248186462,0.04221254,-0.069130379,0,0,0.188255208,-0.009259779
628,0.078159809,0.286835802,0.203734175,0.351827218,255.5000701,-2.872980279,0.282242433,0.037855614,0.045606416,0.04342226,0,0,0.184283854,-0.050810694
629,0.081337929,0.266164217,0.361094281,0.448589422,257.846824,2.34675393,0.286581554,0.053346842,0.048781215,0.039032215,0,0,0.188815104,0.055708943
630,0.087131739,0.366788025,0.295516647,0.471023931,261.444846,3.598021961,0.29208241,0.063132628,0.041087135,-0.088303997,0,0,0.189140625,0.003735962
631,0.084909916,0.479545532,0.248368041,0.540046851,262.4410833,0.996237311,0.285006549,-0.083333741,0.034421748,-0.078499506,0,0,0.188554688,-0.006900696
632,0.080622435,0.097652345,0.296927041,0.312572629,262.5696094,0.128526119,0.291655463,0.082469768,0.042002119,0.094023101,0,0,0.183789063,-0.059110408
633,0.077312469,0.223537313,0.109802035,0.249049026,257.7753305,-4.794278919,0.286707665,-0.063997401,0.045559107,0.046007942,0,0,0.186640625,0.036883604
634,0.082427263,0.04791432,0.032619673,0.057963999,260.4956687,2.720338257,0.288416924,0.020736566,0.041573111,-0.048357733,0,0,0.188541667,0.023063263
635,0.076751947,0.011913785,0.009958283,0.015527578,257.5083062,-2.987362555,0.289941046,0.019857764,0.049727362,0.10624161,0,0,0.190052083,0.019679197
636,0.077509403,0.118309282,0.069032121,0.136976348,261.7655763,4.257270068,0.280446769,-0.122491937,0.043220205,-0.083953125,0,0,0.182421875,-0.098442357
637,0.079360008,0.124264516,0.096677722,0.157442852,265.4094941,3.643917892,0.293173714,0.160369757,0.042896505,-0.004078884,0,0,0.185364583,0.037080494
638,0.091840267,0.086836284,0.388454113,0.398041629,257.7572622,-7.652231959,0.288429896,-0.051652926,0.047097876,0.045746504,0.365663355,3.981514494,0.183984375,-0.015028357
639,0.079916,0.189222143,0.10429804,0.216062724,260.1764912,2.419229021,0.289716999,0.016105705,0.049903281,0.035104418,0,-4.575596292,0.185898438,0.02395093
640,0.078315973,0.087827208,0.081142682,0.119573213,261.4533532,1.276861997,0.285946784,-0.04814108,0.044783169,-0.065377617,0,0,0.188567708,0.034083351
641,0.081868172,0.03687166,0.096725541,0.103514973,257.9030284,-3.550324782,0.278009736,-0.096949122,0.046423324,0.0200341,0.331105615,4.044375349,0.1934375,0.059483332
642,0.081530094,0.157171266,0.305419051,0.343487414,263.6067504,5.703721949,0.296818196,0.230693466,0.046600427,0.002172241,0,-4.061145997,0.1875,-0.07282587
643,0.077647209,0.81875833,0.14331218,0.831206102,262.8588916,-0.747858722,0.292103618,-0.060717934,0.053991931,0.09519343,0,0,0.186875,-0.008049227
644,0.078525066,0.414231116,0.29747908,0.509981588,265.3724422,2.513550565,0.291734278,-0.004703463,0.047511672,-0.082524721,0,0,0.187851563,0.012436315
645,0.077644825,0.266800739,0.241143201,0.359628527,262.6007562,-2.771685983,0.292076833,0.004411815,0.03047308,-0.219442723,0,0,0.188229167,0.004863224
646,0.079720974,0.074531074,0.168026513,0.183814554,262.7803501,0.179593832,0.292062144,-0.000184259,0.041805773,0.142154462,0,0,0.187877604,-0.004409912
647,0.077045441,0.381579075,0.148809539,0.409569127,261.1650853,-1.615264756,0.287148125,-0.063780786,0.047918463,0.079338773,0,0,0.1928125,0.064051757
648,0.077752352,0.125574938,0.423764962,0.44197942,261.8976968,0.732611481,0.295246849,0.1041605,0.059370524,0.147288928,0.216137375,2.779817851,0.189882813,-0.037679728
649,0.079240322,0.101865452,0.25216475,0.271962556,261.3234671,-0.574229675,0.296506326,0.015894401,0.053512493,-0.0739274,0,-2.727618587,0.189335938,-0.006901474
650,0.078047514,0.254763973,0.144913466,0.293094856,259.03112,-2.292347095,0.290758696,-0.073642702,0.041127398,-0.158686601,0,0,0.18453125,-0.061561058
651,0.080817699,0.143657033,0.167492164,0.220660301,262.4167686,3.385648601,0.289006746,-0.021677806,0.038359234,-0.034251956,0,0,0.18359375,-0.011600182
652,0.079023838,0.182657128,0.094951146,0.205862445,260.0726484,-2.344120194,0.292091052,0.039030065,0.045240579,0.087079358,0.323489899,4.093573619,0.190052083,0.081726394
653,0.077180386,0.353852032,0.181473525,0.397673107,264.4276476,4.354999204,0.287551765,-0.058813995,0.038375979,-0.088942281,0,-4.191348569,0.186809896,-0.04200792
654,0.078659296,0.109031206,0.092718717,0.143124297,260.3236134,-4.104034197,0.290872791,0.042220387,0.043927301,0.070574261,0,0,0.190195313,0.04303899
655,0.079062223,0.032591382,0.194361824,0.197075409,260.2234347,-0.100178701,0.286528558,-0.054947005,0.046774864,0.036016726,0,0,0.188033854,-0.027338699
656,0.077515841,0.205757713,0.471280693,0.51423898,263.5367807,3.313345974,0.297742039,0.144660506,0.046983416,0.002690444,0,0,0.189583333,0.019989194
657,0.077810526,0.269912301,0.19232492,0.331423483,260.1053897,-3.431390984,0.291388522,-0.081653702,0.04577898,-0.015479084,0,0,0.18828125,-0.016734026
658,0.080970764,0.002965851,0.131012722,0.131046288,262.7683535,2.662963739,0.293542036,0.026596202,0.037591474,-0.101116815,0,0,0.184036458,-0.052423757
659,0.082523823,0.192771643,0.117737253,0.22588264,265.4931079,2.724754458,0.28667477,-0.083215561,0.036118969,-0.017843395,0,0,0.192981771,0.10839673
660,0.078449249,0.002925071,0.257542545,0.257559156,263.0067768,-2.486331125,0.293994364,0.093303556,0.040663175,0.057925423,0,0,0.191315104,-0.021245158
661,0.081744432,0.165455447,0.339770587,0.377914748,259.9571746,-3.049602232,0.286947966,-0.08620034,0.041705442,0.012750316,0,0,0.187903646,-0.041733219
662,0.080417871,0.205938965,0.259356152,0.331174381,262.5186079,2.561433365,0.295633026,0.107999122,0.054151838,0.154771515,0,0,0.189895833,0.024772945
663,0.085873604,0.017649847,0.366876332,0.36730064,262.7827114,0.264103516,0.295380368,-0.002942201,0.043413964,-0.125042777,0,0,0.189231771,-0.007733022
664,0.080360413,0.325453923,0.030596607,0.326888985,265.9279146,3.145203183,0.293849283,-0.019052735,0.04760542,0.052158211,0,0,0.182578125,-0.082797557
665,0.081059933,0.318839088,0.194671135,0.373570896,264.0117792,-1.91613539,0.298239212,0.054156589,0.043630462,-0.049037268,0,0,0.189648438,0.087223271
666,0.079801083,0.171491242,0.564281857,0.589765428,258.8487659,-5.163013365,0.291317669,-0.086734948,0.052918574,0.1163908,0,0,0.189270833,-0.004731818
667,0.079282522,0.05479175,0.327819806,0.332367208,263.5659146,4.717148712,0.294005605,0.03390325,0.051056353,-0.023488418,0,0,0.188463542,-0.010182467
668,0.083138704,0.124793436,0.057732312,0.137500624,266.1185979,2.552683358,0.301027192,0.084456306,0.045810425,-0.063098505,0,0,0.184960938,-0.042129646
669,0.081704855,0.13688435,0.097687957,0.168167363,266.1343904,0.01579244,0.291715616,-0.113966011,0.037466141,-0.10212715,0,0,0.186289063,0.016255154
670,0.079650164,0.006303992,0.054824011,0.055185256,264.5650712,-1.569319154,0.297522945,0.07291044,0.044186422,0.084372473,0,0,0.186809896,0.006539011
671,0.079583168,0.168670792,0.097270387,0.194708408,262.4752412,-2.089830043,0.287087271,-0.131129153,0.053432122,0.116176572,0,0,0.186289063,-0.006544516
672,0.08069396,0.231874193,0.052659359,0.237778572,261.3916481,-1.083593076,0.290975546,0.048185449,0.045239422,-0.101528041,0,0,0.191015625,0.058573932
673,0.083071232,0.286277665,0.122404549,0.311348318,264.1543385,2.762690364,0.294646793,0.044193971,0.046523519,0.015457776,0,0,0.192786458,0.021317047
674,0.085402489,0.097460274,0.373091003,0.385610428,262.0518898,-2.10244869,0.286947901,-0.090148341,0.048042286,0.017783644,0,0,0.1871875,-0.065559662
675,0.080052853,0.094920219,0.316041061,0.329987576,265.3808907,3.329000953,0.28271157,-0.052919177,0.046550964,-0.018629222,0,0,0.187486979,0.003741018
676,0.084187746,0.131366321,0.072767731,0.150174076,261.7111909,-3.669699873,0.287126873,0.052445918,0.048974015,0.028781522,0,0,0.190859375,0.040058037
677,0.082425117,0.457968204,1.416559474,1.488749683,330.0363082,68.32511729,0.363557164,0.927269421,0.057387935,0.102079557,0.510844204,6.197676388,0.205104167,0.172821005
678,0.078837872,0.35217947,0.708212418,0.790945768,327.3923385,-2.643969697,0.35240659,-0.141436781,0.052613346,-0.060562121,0.199701021,-3.946620792,0.206692708,0.020149474
679,0.081381798,0.182617292,0.073664702,0.196915117,323.6520172,-3.740321211,0.343901338,-0.104510491,0.050644848,-0.024188434,0.127891664,-0.882376152,0.203411458,-0.040319213
680,0.083653688,0.414938854,0.175544397,0.450544214,329.0858435,5.433826228,0.353436605,0.113985019,0.04925129,-0.016658651,0.327640614,2.387808044,0.202942708,-0.005603459
681,0.081362486,0.325491019,0.06917565,0.332760686,332.6757526,3.589909122,0.356420083,0.036668956,0.042303745,-0.085390033,0.500487654,2.124407068,0.196835938,-0.075056345
682,0.079083204,0.562594523,0.027111932,0.563247418,329.6004253,-3.075327339,0.348610058,-0.098757053,0.055271335,0.163974009,0.486707887,-0.17424391,0.205963542,0.115417733
683,0.080652237,0.128280336,0.023293552,0.130378043,329.9789575,0.378532226,0.357344032,0.108291769,0.047280345,-0.099079581,0.546226044,0.737960392,0.202669271,-0.040845375
684,0.080270529,0.289145051,0.104999975,0.30761966,330.730293,0.751335517,0.356247805,-0.013656647,0.056099329,0.109865774,0.498575671,-0.59362226,0.203684896,0.012652527
685,0.078565359,0.152840466,0.136699924,0.20505384,332.7607126,2.030419615,0.361248649,0.063652021,0.046880141,-0.117344187,0.416484156,-1.044881811,0.203046875,-0.008120892
686,0.077849865,0.013145996,0.298320069,0.298609579,330.8959082,-1.864804421,0.356488169,-0.061149503,0.049594256,0.034863454,0.401509612,-0.192351579,0.203502604,0.005853949
687,0.079750299,0.114907821,0.310278678,0.330872582,332.8299033,1.933995129,0.362502424,0.075413578,0.055737142,0.0770265,0.434349407,0.41178272,0.202695313,-0.010122742
688,0.079059362,0.132169818,0.060991287,0.145563724,335.7751449,2.945241623,0.365978863,0.043972508,0.054774753,-0.012172995,0.449324718,0.189418568,0.204544271,0.023386962
689,0.078046799,0.17045037,0.129860289,0.214282578,330.6371942,-5.137950793,0.353946641,-0.154166754,0.048802657,-0.076519417,0.570475774,1.552287322,0.202955729,-0.020353707
690,0.07976532,0.25122024,0.104574517,0.27211659,331.5859366,0.948742425,0.36010432,0.077197442,0.055644679,0.085776893,0.453320084,-1.468754732,0.204622396,0.020894628
691,0.082751751,0.181515562,0.086329467,0.200999195,335.2646214,3.678684863,0.367073292,0.084215404,0.054682456,-0.011627824,0.479703068,0.318820863,0.204283854,-0.004091051
692,0.081634045,0.414229797,0.133458173,0.435198125,340.5789289,5.314307439,0.367630089,0.006820653,0.04399166,-0.130960017,0.449278576,-0.372693677,0.202369792,-0.023446866
693,0.079316854,0.237912569,0.144433142,0.278322336,335.5409342,-5.037994643,0.358868111,-0.110468051,0.049715485,0.072164045,0.464384405,0.190449173,0.205078125,0.034145748
694,0.082105398,0.060508586,0.010902868,0.061483018,333.9610557,-1.579878523,0.3574316,-0.017495936,0.039145805,-0.128733073,0.329932989,-1.637546611,0.205911458,0.010149556
695,0.082294464,0.157382383,0.373900408,0.405673181,330.6011331,-3.359922563,0.351342308,-0.073993941,0.041191894,0.024863029,0.465883481,1.652000451,0.203255208,-0.032277384
696,0.084882498,0.194433639,0.366960131,0.415288066,334.9995347,4.398401572,0.357541036,0.073027158,0.047832065,0.078227794,0.358824437,-1.261261697,0.204140625,0.010431086
697,0.083998442,0.009070906,0.128048344,0.128369232,333.997072,-1.002462704,0.360247759,0.032223488,0.048569223,0.008775852,0.377411182,0.221274878,0.204726563,0.006975576
698,0.082803488,0.060567529,0.034077037,0.069495828,335.900059,1.902986943,0.356780229,-0.04187662,0.047408235,-0.014021007,0.455513215,0.943221526,0.20390625,-0.009906738
699,0.081840038,0.111087118,0.059785362,0.126153229,329.3596709,-6.540388049,0.358907855,0.025997374,0.053788292,0.077957655,0.527158582,0.875431744,0.207291667,0.041366264
700,0.081126451,0.265907375,0.280429646,0.386455067,331.5068137,2.147142783,0.353001863,-0.072799827,0.044925508,-0.109246533,0.648011407,1.489684596,0.207786458,0.006099018
701,0.083343983,0.416136958,0.0014692,0.416139551,334.4855165,2.978702806,0.356801919,0.04559484,0.05072411,0.069574326,0.490767795,-1.886682244,0.205820313,-0.023590735
702,0.082677364,0.190917664,0.08131691,0.207513841,333.9216515,-0.563865039,0.358406212,0.019404262,0.044861489,-0.070909625,0.38879113,-1.233429071,0.204322917,-0.018111316
703,0.083818674,0.246069264,0.239491598,0.34337488,332.9454831,-0.976168372,0.35868886,0.003372141,0.044423018,-0.005231186,0.535854585,1.754542842,0.206015625,0.020194883
704,0.083479166,0.010686763,0.432946445,0.43307832,334.1338625,1.188379404,0.361204384,0.030133548,0.049096613,0.055985165,0.358520253,-2.124294479,0.207708333,0.020277015
705,0.095385075,0.367230603,0.164499708,0.402390942,333.7757356,-0.358126901,0.356876469,-0.045373081,0.046436344,-0.027889783,0.474831122,1.219382273,0.204752604,-0.030987334
706,0.088155508,0.04836799,0.077858311,0.091659037,333.7850968,0.009361188,0.366256112,0.106398836,0.053442335,0.079473096,0.412488941,-0.707184182,0.204309896,-0.005021902
707,0.085445166,0.398618572,0.300955279,0.499470565,332.0980619,-1.687034922,0.358545054,-0.090245699,0.053642651,0.002344382,0.484712632,0.845263621,0.203671875,-0.007467021
708,0.088721991,0.163302785,0.32722219,0.365707754,330.7306465,-1.367415333,0.359409269,0.009740707,0.043014461,-0.119792062,0.441310411,-0.489193491,0.202382813,-0.014529233
709,0.101295948,0.211525949,0.214454133,0.301220521,332.5056094,1.774962906,0.356371242,-0.029991589,0.049464703,0.063677196,0.2870075,-1.523288095,0.202981771,0.005912955
710,0.087266922,0.064040305,0.183328228,0.194191658,331.3903684,-1.115240992,0.354492839,-0.0215248,0.056150626,0.076614637,0.510578162,2.561917587,0.20796875,0.057146271
711,0.079521418,0.008982849,0.050361655,0.051156504,333.7402103,2.349841843,0.35541915,0.011648572,0.045096644,-0.139006355,0.351511374,-2.000301213,0.204583333,-0.042572388
712,0.080414057,0.033921093,0.229099442,0.231597053,333.3348009,-0.405409418,0.356758538,0.016656135,0.044777097,-0.003973771,0.480226537,1.600655021,0.204153646,-0.005343438
713,0.08117342,0.207810729,0.15773039,0.260891117,334.4867634,1.15196256,0.360992246,0.052156334,0.053940308,0.112884378,0.583868032,1.276791028,0.201627604,-0.031119074
714,0.08024168,0.547726534,0.088382285,0.554811485,338.3072632,3.820499807,0.359800744,-0.014848913,0.04446171,-0.118125618,0.49791809,-1.071138363,0.205260417,0.045273385
715,0.083830357,0.190050903,0.504600281,0.539203847,336.590396,-1.716867226,0.362574578,0.033088661,0.048602083,0.049389906,0.561257065,0.755561321,0.205950521,0.008232151
716,0.080049992,0.104103983,0.364299522,0.378882278,333.7377019,-2.852694152,0.35277657,-0.12239862,0.049477717,0.010938582,0.193810065,-4.590219092,0.204114583,-0.022934887
717,0.084352016,0.095569559,0.153226306,0.18058749,334.5112697,0.773567843,0.363420553,0.126185291,0.043787709,-0.0674555,0.529256421,3.976743767,0.205651042,0.018214838
718,0.080949545,0.021982148,0.069658169,0.073044338,336.9287858,2.417516093,0.365224578,0.022285786,0.046639855,0.035233627,0.402135116,-1.57037702,0.203450521,-0.027183857
719,0.080764532,0.273062822,0.176087211,0.32491539,334.5701392,-2.358646579,0.360155957,-0.062758004,0.046617605,-0.000275492,0.480186341,0.966404723,0.205026042,0.019507583
720,0.082859993,0.344338115,0.012412551,0.344561763,338.8610768,4.290937567,0.372369286,0.147397179,0.050833952,0.050885193,0.416778563,-0.765239958,0.205026042,0
721,0.081300974,0.224298995,0.20008101,0.300570207,335.5647006,-3.296376155,0.365586387,-0.083429493,0.055934772,0.062739961,0.403521104,-0.163066426,0.201601563,-0.04212101
722,0.080039978,0.040414303,0.081196255,0.090698113,334.2548287,-1.309871955,0.361604868,-0.049744123,0.045057125,-0.135902668,0.527420073,1.547963555,0.201445313,-0.001952149
723,0.081877708,0.074587886,0.064974272,0.098919203,335.4506855,1.195856837,0.360212886,-0.017000745,0.046067744,0.01234303,0.382398386,-1.771198659,0.202955729,0.018447227
724,0.081929207,0.330075389,0.039213042,0.332396488,332.9152158,-2.535469682,0.362710997,0.030491093,0.04888002,0.034325672,0.543821791,1.970279112,0.202382813,-0.006992826
725,0.084289789,0.208168616,0.123345304,0.241967429,335.6302242,2.715008356,0.365591984,0.034179542,0.038684271,-0.120960662,0.504930307,-0.461402073,0.205039063,0.031513307
726,0.092740536,0.015744656,0.190422389,0.191072186,333.5558814,-2.07434278,0.362310646,-0.035381915,0.049154079,0.112893545,0.509155617,0.04556055,0.205416667,0.004071619
727,0.078791618,0.027596378,0.311548245,0.312768075,339.4502876,5.894406224,0.365715129,0.043208699,0.050880099,0.021906146,0.459046077,-0.63597551,0.203229167,-0.027763105
728,0.081186771,0.085364022,0.305899308,0.317586843,339.758485,0.308197341,0.363972603,-0.021463183,0.048728212,-0.026505393,0.524473737,0.805890644,0.203450521,0.002726481
729,0.082705259,0.040199265,0.492352857,0.493991211,334.4389986,-5.319486326,0.359354198,-0.055841729,0.053764908,0.060899338,0.498328058,-0.316130791,0.203190104,-0.003148732
730,0.084830999,0.053588791,0.581890479,0.58435288,336.8405754,2.401576797,0.358246018,-0.013063381,0.044144306,-0.113409031,0.333612649,-1.941688882,0.207513021,0.050959162
731,0.084031343,0.069358193,0.099035543,0.120907393,338.2952094,1.454633952,0.359785743,0.018323221,0.0516447,0.089257098,0.438489371,1.248066698,0.202122396,-0.06415017
732,0.084516525,0.084643935,0.307613808,0.319046785,336.2817339,-2.013475494,0.367937529,0.096451972,0.044604484,-0.083299874,0.428415309,-0.119196356,0.200351563,-0.02095251
733,0.08100009,0.052014067,0.158047986,0.166386986,341.5950561,5.313322254,0.372528581,0.056679596,0.048269764,0.045250322,0.41883092,-0.118325662,0.201822917,0.018164846
734,0.081939697,0.084615201,0.181582944,0.200329972,332.783035,-8.812021127,0.358722683,-0.168488519,0.054339671,0.074077731,0.168843406,-3.050871825,0.206080729,0.051962756
735,0.081330299,0.216604601,0.083575445,0.232168922,333.5031941,0.720159052,0.35691104,-0.022275123,0.047828424,-0.080059308,0.373624064,2.517888906,0.203502604,-0.031699441
736,0.082935333,0.109515849,0.137998683,0.176174225,340.6475512,7.144357083,0.370704533,0.166316238,0.046524665,-0.015720188,0.453221974,0.959758719,0.203723958,0.002668997
737,0.081272602,0.091945257,0.052624236,0.105939796,338.1129564,-2.534594737,0.369272047,-0.017625699,0.045583804,-0.011576599,0.45249788,-0.008909439,0.203463542,-0.003204237
738,0.085619926,0.144261456,0.053792432,0.15396426,331.7746259,-6.338330554,0.354984194,-0.166875319,0.045597576,0.000160846,0.416392679,-0.42169157,0.205611979,0.025092728
739,0.080479383,0.228422108,2.244617886,2.256210565,379.2757444,47.50111853,0.430258931,0.935329438,0.069065148,0.291597319,0.480229629,0.793208735,0.210598958,0.061965922
740,0.081468821,0.529215657,2.692000148,2.743525835,414.9205439,35.64479951,0.439247682,0.110333637,0.055359542,-0.168231311,0.741196859,3.203277384,0.217408854,0.083588983
741,0.080663443,0.329640587,0.185774322,0.378384745,422.6563647,7.735820828,0.45134003,0.149911135,0.049937908,-0.067213022,0.733448815,-0.096053981,0.220546875,0.03890264
742,0.080774546,0.093447097,0.099444377,0.136460778,417.2254032,-5.430961497,0.444675868,-0.082503247,0.042195501,-0.095852068,0.545973132,-2.320974765,0.219127604,-0.017570768
743,0.085433006,0.327734552,0.103067957,0.343559224,417.9639972,0.738593935,0.446290747,0.018902288,0.055861986,0.159967268,0.618373872,0.847456299,0.219361979,0.002743378
744,0.081092358,0.409655365,0.108946487,0.423894863,424.0045699,6.040572694,0.454259929,0.098272904,0.049564814,-0.077654315,0.631142639,0.157459565,0.220611979,0.015414523
745,0.085241318,0.20628619,0.442806511,0.488499333,424.547093,0.54252313,0.450359817,-0.045753773,0.041862917,-0.090354032,0.735424135,1.223367943,0.222239583,0.019094076
746,0.083444357,0.038983707,0.317452376,0.319837053,420.1965156,-4.350577383,0.449390968,-0.011610718,0.049568568,0.092344779,0.613799348,-1.45755557,0.220286458,-0.023406316
747,0.082074642,0.325606539,0.02870529,0.326869411,427.0834376,6.886921959,0.458160211,0.106844728,0.049153051,-0.005062672,0.981470465,4.479716365,0.219713542,-0.006980435
748,0.084402084,0.123730226,0.109027794,0.164912791,423.7740239,-3.309413638,0.456929424,-0.014582418,0.054298236,0.060960399,0.531181555,-5.335044907,0.223645833,0.046589983
749,0.083609581,0.028597112,0.012906063,0.031374532,423.5551332,-0.21889072,0.449249105,-0.091859321,0.049290058,-0.059899568,0.526255205,-0.058920881,0.216861979,-0.081137282
750,0.083381653,0.294879539,0.119640852,0.31822614,421.3886641,-2.166469124,0.445207013,-0.048476993,0.047484317,-0.021656335,0.606608909,0.963685672,0.218346354,0.017802178
751,0.084382772,0.44618331,0.028553889,0.447096042,426.0167304,4.62806629,0.45299825,0.09233208,0.046057829,-0.016904968,0.605836018,-0.009159348,0.218997396,0.007715339
752,0.083372116,0.223296316,0.113668264,0.250562804,424.9733656,-1.043364816,0.450369754,-0.031527276,0.045255269,-0.009626238,0.730489352,1.49514418,0.21859375,-0.004841497
753,0.085802794,0.076816206,0.088521612,0.117204118,427.4023655,2.428999917,0.452351807,0.0231001,0.054960957,0.113116227,0.632590219,-1.140978382,0.221914063,0.038697021
754,0.084878445,0.057245129,0.05805578,0.081532069,425.4902986,-1.912066868,0.455430518,0.036271998,0.057521955,0.030172538,0.641040388,0.099556115,0.216367188,-0.065350809
755,0.08529377,0.085945609,0.200767566,0.218390163,424.5790953,-0.911203334,0.450517223,-0.057604387,0.053860335,-0.042929514,0.644483643,0.04036936,0.221080729,0.055262438
756,0.085650206,0.10073762,0.200453122,0.224342422,426.0340501,1.454954819,0.456279593,0.067277955,0.046274862,-0.088563398,0.627082972,-0.203159703,0.219075521,-0.0234116
757,0.082870483,0.151493672,0.016025995,0.152338981,429.332198,3.298147867,0.461022489,0.057232629,0.048602661,0.028089603,0.672240707,0.544919408,0.223020833,0.047608175
758,0.08337903,0.172135181,0.2100462,0.271569378,429.597662,0.265464014,0.45515699,-0.070347411,0.056957884,0.100207722,0.647603083,-0.295489456,0.220221354,-0.033575339
759,0.083365202,0.548738909,0.053316472,0.551322988,425.9043611,-3.693300911,0.455786713,0.007553791,0.043594014,-0.160305133,0.683745556,0.433543879,0.217994792,-0.026708536
760,0.096077919,0.264913681,0.339863205,0.430913281,425.6444337,-0.259927363,0.457518692,0.018026811,0.054302031,0.111451386,0.701532955,0.185135148,0.219947917,0.020328552
761,0.08874321,0.168051715,0.134308934,0.215128493,421.4692745,-4.175159224,0.447343644,-0.114657203,0.051607608,-0.030362018,0.630970331,-0.795132654,0.223450521,0.039468982
762,0.084244251,0.083247717,0.054870502,0.099704335,425.1577726,3.688498077,0.454430036,0.084117221,0.04601686,-0.066363551,0.643509237,0.14883989,0.217695313,-0.06831574
763,0.083734035,0.093392911,0.083505246,0.125281132,427.144249,1.986476398,0.456096868,0.019906271,0.040581598,-0.064911026,0.749404981,1.264667873,0.219453125,0.020992808
764,0.083417892,0.113151909,0.052277099,0.124644493,422.7018144,-4.442434567,0.448560193,-0.090348431,0.04691364,0.075907479,0.639404917,-1.318662716,0.219283854,-0.002029191
765,0.082381248,0.140328044,0.254494349,0.290618881,428.1909799,5.48916554,0.46439431,0.192205355,0.042725381,-0.050839961,0.713947242,0.904845784,0.218528646,-0.009167236
766,0.082356453,0.105805411,0.191976754,0.219202781,426.4349002,-1.756079743,0.450653764,-0.166842363,0.051662462,0.108517075,0.676677293,-0.452544368,0.220729167,0.026719471
767,0.082479,0.112031721,0.283060522,0.304424647,428.0381733,1.603273099,0.455556088,0.059437231,0.060682733,0.109364449,0.631255436,-0.550708139,0.219544271,-0.014366031
768,0.083244085,0.160738865,0.021367892,0.16215292,421.4487969,-6.589376384,0.449597849,-0.071575518,0.051113574,-0.114953019,0.509218745,-1.466010359,0.221445313,0.022836958
769,0.085314751,0.310991424,0.098331337,0.326166702,421.1308442,-0.317952679,0.444583509,-0.058774602,0.051539047,0.004987105,0.705385769,2.299333027,0.220351563,-0.012820175
770,0.094553709,0.112323725,0.016600906,0.113543865,426.4277195,5.296875319,0.456674422,0.127873491,0.043776992,-0.082091498,0.976453045,2.866807435,0.219140625,-0.012806875
771,0.081900597,0.21807354,0.007568151,0.218204825,424.5981658,-1.829553744,0.448652802,-0.097943359,0.053595714,0.119885843,0.702089758,-3.349954682,0.221080729,0.023688523
772,0.083955526,0.153330579,0.036930221,0.157715274,424.1584667,-0.439699069,0.454391317,0.068351849,0.04547392,-0.096739244,0.621598651,-0.958735065,0.218385417,-0.032104051
773,0.083156109,0.342591626,0.176067677,0.385186772,427.3093927,3.150926019,0.450490179,-0.046913431,0.041887432,-0.043129578,0.691871727,0.845074124,0.219166667,0.00939498
774,0.082677603,0.324285944,0.054582022,0.328847337,429.5640882,2.2546955,0.453250722,0.033389253,0.042827349,0.011368467,0.63322501,-0.709342245,0.219622396,0.005512124
775,0.082413197,0.101863425,0.168036478,0.19650042,425.7996482,-3.764440071,0.451183754,-0.025080555,0.040126635,-0.032770412,0.690311628,0.692687822,0.216145833,-0.042184537
776,0.081515312,0.006623975,0.093515571,0.093749875,428.3393871,2.5397389,0.449924633,-0.015446438,0.047552627,0.091099355,0.554504825,-1.666028129,0.221966146,0.071401462
777,0.082524776,0.080558481,0.158744881,0.178015747,428.119623,-0.219764095,0.457743224,0.094742356,0.048885969,0.016156863,0.633740203,0.96014048,0.218971354,-0.036289607
778,0.080781221,0.203400741,0.058268232,0.211582249,425.1773413,-2.9422817,0.449612592,-0.10065003,0.040875226,-0.099165899,0.541202836,-1.145530676,0.218463542,-0.006286269
779,0.08062315,0.300134029,0.005915241,0.300192314,429.2532015,4.075860261,0.460702884,0.137557165,0.050638428,0.121096758,0.530463608,-0.133202792,0.217708333,-0.00936714
